Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,26.3099994659424,26.9400005340576,,,,,,,,,,,,,,,,,,,,0.5727280451243657,,,,,,,,,,,,,,,,,,2241243.965931098,2866700.0,,,,,,,,
2009-01-05,26.6299991607666,26.4200000762939,,,,,,,,,,,,,,,,,,,,-0.3181805045806011,,,,,,,,,,,,,,,,,,1524777.4503102512,-1073900.0,,0.7900009155273011,,,,,,
2009-01-06,26.5900001525879,26.3999996185303,,,,,,,,,,,,,,,,,,,,-0.3653853207644286,,,,,,,,,,,,,,,,,,1378512.6929472913,-4876700.0,,0.5200004577636008,,,,,,
2009-01-07,26.1700000762939,26.0799999237061,,,,,,,,,,,,,,,,,,,,-0.1875004967056655,,,,,,,,,,,,,,,,,,-1982887.3070516386,-9918800.0,,0.4799995422362997,,,,,,
2009-01-08,26.2700004577637,26.1800003051758,26.999127298609068,26.40400009155274,25.80887288449641,,,,,,,,,,,,,,,,,-0.13432895306201342,,,,,,,,,,,,,,,,,,-1530685.0546659343,-7164500.0,,0.6699981689453978,,,,0.29756360352816397,,0.08854409814466635
2009-01-09,26.1299991607666,25.3099994659424,26.888372971649833,26.0779998779297,25.267626784209565,,,,,,,,,,,,,,,,,-0.8039224119392848,,,,,,,,,,,,,,,,,,-3540280.8268908737,-10470600.0,,1.0699996948241974,1.0295594503392804,,,0.405186546860067,,0.1641761377563853
2009-01-12,25.3700008392334,25.1299991607666,26.827889149250847,25.81999969482424,24.812110240397633,,,,,,,,,,,,,,,,,-0.3529434864073311,,,,,,,,,,,,,11.999947684154424,18.15774752574451,,,,-4777355.141647759,-13706000.0,,0.6800003051758026,0.40618878390998925,,,0.5039447272133037,,0.25396028808609117
2009-01-13,25.1499996185303,25.4500007629395,26.473706589983678,25.629999923706084,24.78629325742849,,,,,,,,,,,,,,,,,0.6382986494384273,,,,,,,,,,,,,33.97441462106047,19.24633626304214,,,,-3545748.2248881925,-10301000.0,,0.47000122070310013,0.728137976531507,,,0.4218533331387973,,0.17796023468031308
2009-01-14,25.1499996185303,24.5900001525879,26.361516684739016,25.331999969482446,24.302483254225876,,,,,,,,,,,,,,,,,-0.6666659097825135,,,,,,,,,,,17.646503961707207,18.350195916831286,6.965149579906729,17.646503961707207,,,,-5694553.1040669205,-13524200.0,,1.0,0.8820492178237492,,,0.5147583576282855,,0.2649761667481698
2009-01-15,24.6100006103516,24.8899993896484,25.686091481837888,25.073999786376966,24.461908090916044,,,,,,,,,,,,,,,,,0.3373479578727565,,,,,,,,,,,25.225468416508743,20.706102880419365,34.73684104855902,25.225468416508743,,,,-2769608.418331927,-8569700.0,,0.8299999237061009,1.0628498050596489,,,0.30604584773046073,,0.09366406091305635
2009-01-16,25.0200004577637,25.4300003051758,25.75312179627272,25.097999954223646,24.442878112174572,,,,,,,,,,,,,,,,,0.5540540192229462,,,,,,-1.5100002288818004,,,-5.605048993866413,,43.09774451227525,28.656572296830404,87.59124290835997,43.09774451227525,,,,1053001.959194764,-3331300.0,,0.7399997711181996,1.0588696099941155,,,0.3275609210245369,,0.10729615698244288
2009-01-20,25.2199993133545,24.6800003051758,25.739945945189564,25.008000183105484,24.276054421021403,,,,,,,,,,,,,,,,,-0.49090801901101444,,,,,,-1.7399997711181001,,,-6.585918872420304,,50.51629844916704,39.61317045931701,29.2208113905821,50.51629844916704,,,,-4121766.7897750954,-8601900.0,,1.1000003814698012,1.2283510179974295,,,0.3659728810420404,,0.13393614965821143
2009-01-21,25.0599994659424,25.1000003814697,25.54349509031581,24.938000106811522,24.332505123307236,,,,,,,,,,,,,,,,,0.036036841019965044,,,,,,-1.2999992370605966,,,-4.92423960547378,,57.76852723427245,50.46085673190492,56.49352740387526,57.76852723427245,,,,-2013325.5360806575,-3622400.0,,1.1100006103514986,1.1272890178111965,,,0.3027474917521429,,0.09165604376221381
2009-01-22,24.7700004577637,24.6399993896484,25.5314248034443,24.947999954223622,24.364575105002945,,,,,,25.76500034332275,25.64499950408935,,,,,,,,,,-0.1911779555476714,-94.65234824388,,,,,-1.4400005340577025,,,-5.521474456557707,,37.44589656066385,48.57690741470111,26.62335088753418,37.44589656066385,,,-85.51237249239313,-2543866.8525996422,-7230000.0,,0.75,0.6883381387295694,,24.477999932425334,0.29171242461033914,24.318131792676287,0.0850961386720428
2009-01-23,24.4099998474121,24.4099998474121,25.581646990915928,24.85200004577636,24.122353100636793,,,,,,25.414999961853,25.44499969482425,,,,,,,,100.0,0.0,0.0,-116.78029856404085,-42.95413397218142,59.32124472064234,15.258424880687581,25.640116022087845,-1.7700004577637003,6.546572033288367,,-6.760887842364804,28.52293301390929,34.2144982750974,43.14297402334457,19.52661653388274,34.2144982750974,,,-87.912088679851,-2093567.2373021303,-11025400.0,0.7714286531720784,0.5900001525877983,0.6885135565298304,,24.396571404593313,0.36482347256978287,24.251978004371708,0.13309616613787512
2009-01-26,24.3700008392334,25.3199996948242,25.492117844004962,24.829999923706044,24.167882003407126,,,,,,25.4049997329712,25.375,,,,,,,,92.85714285714286,0.0,0.8333327756286965,-29.78155529342684,-22.561859312263845,25.209801827718014,23.489956431993868,22.85404570895208,0.01000022888180041,13.65115656011312,,0.03951098021657273,38.719070343868076,39.84090391888223,37.167099584881164,73.37274433522977,39.84090391888223,,,-52.12356378129343,1329799.751828944,-6147100.0,0.7977551343489655,1.139999389648498,0.3611697622353162,,24.547142791748026,0.3310589601494587,24.437802136599338,0.10960003509524086
2009-01-27,24.6299991607666,25.2099990844727,25.63669642474919,24.935999679565423,24.235302934381657,,,,,,25.29500007629395,25.2799997329712,,,,,,,,85.71428571428572,0.0,0.47933838701493686,-17.847094091943216,-23.97365395602565,21.453147279543092,30.99139479074881,20.329079389779928,0.07999992370609732,13.147334923287524,,0.3183443150726273,38.01317302198717,55.74712951022732,43.267510568068985,74.34202766156943,55.74712951022732,,,-52.9166941510337,2927295.7958970787,-10642400.0,0.8272012670255611,1.2100009918213033,0.401111111747355,,24.697999681745262,0.3503483725918828,24.624944707849526,0.12274398217778071
2009-01-28,25.4400005340576,25.2800006866455,25.719625503432333,24.971999740600587,24.224373977768842,,,,,,25.29500007629395,25.269999504089398,,,,,,,,78.57142857142857,0.0,-0.28070163697446676,48.249785320279784,-22.443796496451583,19.695252711668257,39.92588102444894,19.250133126588924,-0.1700000762939986,12.915107666979095,,-0.6679767041168572,38.77810175177421,74.71598548927243,56.768006306127326,76.43318447101808,74.71598548927243,,,-49.57978209736513,1397728.995826653,-5513800.0,0.808829726154035,0.5699996948241974,0.3271802026902713,,24.85514275687083,0.37381288141587327,24.815054841093982,0.13973607031243773
2009-01-29,25.25,24.8500003814697,25.70364905487509,25.013999938964847,24.324350823054605,,,,,,24.9300003051758,25.10499954223635,,,,,,,,71.42857142857143,0.0,-0.6666677263075284,-5.048996832337694,-28.29713378331002,26.353416489899935,39.45406704391115,20.900614009987112,0.2600002288818004,12.182170121390616,,1.0573413065003034,35.851433108344985,66.60661227001172,65.68990908983716,49.04462467744763,66.60661227001172,,,-62.438988081395266,-1464675.553846982,-9091800.0,0.7939132081516823,0.5999984741210973,0.47149183347146456,,24.938857214791433,0.34482455795512057,24.926263830163972,0.11890397576894429
