Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,23.2299995422363,23.8700008392334,,,,,,,,,,,,,,,,,,,,0.5765774280019317,,,,,,,,,,,,,,,,,,1530613.0002060593,1788400.0,,,,,,,,
2009-01-05,23.7000007629395,23.6599998474121,,,,,,,,,,,,,,,,,,,,-0.06896710480891367,,,,,,,,,,,,,,,,,,2130695.26547861,338200.0,,0.6200008392333984,,,,,,
2009-01-06,23.8500003814697,24.3500003814697,,,,,,,,,,,,,,,,,,,,0.781250745058818,,,,,,,,,,,,,,,,,,3097949.8776902314,1885800.0,,0.8099994659424006,,,,,,
2009-01-07,24.1100006103516,23.9099998474121,,,,,,,,,,,,,,,,,,,,-0.36363825522446375,,,,,,,,,,,,,,,,,,2919488.7169107497,-77300.0,,0.690000534057603,,,,,,
2009-01-08,23.9699993133545,24.0400009155273,24.421122659937957,23.966000366210917,23.510878072483877,,,,,,,,,,,,,,,,,0.11864675265888618,,,,,,,,,,,,,,,,,,3218601.266614641,1280200.0,,0.5900001525879013,,,,0.2275611468635207,,0.05178407556184084
2009-01-09,23.8899993896484,23.3099994659424,24.556749743798637,23.854000091552717,23.151250439306796,,,,,,,,,,,,,,,,,-0.8405812725633267,,,,,,,,,,,,,,,,,,2252765.044609839,187700.0,,0.7700004577636008,0.8513194825903286,,,0.3513748261229596,,0.12346426843294012
2009-01-12,23.4500007629395,23.3999996185303,24.58801869855168,23.80200004577636,23.01598139300104,,,,,,,,,,,,,,,,,-0.12195405614125378,,,,,,,,,,,,,17.05422344976124,31.863977280569355,,,,2398464.048136215,2179000.0,,0.40999984741210227,0.8366478505766177,,,0.3930093263876589,,0.15445633062768138
2009-01-13,23.3600006103516,23.2600002288818,24.23399756614909,23.584000015258777,22.934002464368465,,,,,,,,,,,,,,,,,-0.15151576452920257,,,,,,,,,,,,,14.40678240066829,12.126332543355469,,,,1332137.5458095379,-20300.0,,0.6599998474120987,0.37521067342990433,,,0.3249987754451555,,0.1056242040408506
2009-01-14,23.0100002288818,22.5699996948242,24.250204115622168,23.3159999847412,22.381795853860233,,,,,,,,,,,,,,,,,-0.4356439944025488,,,,,,,,,,,13.678494909528439,19.22293491115109,9.574478878155777,13.678494909528439,,,,-100049.4079287264,-2245700.0,,1.0100002288818999,0.756748645752323,,,0.4671020654404837,,0.21818433953876593
2009-01-15,23.0499992370605,23.75,24.026520592223868,23.25799980163574,22.489479011047614,,,,,,,,,,,,,,,,,0.5468761175881808,,,,,,,,,,,36.8685069381174,20.8911114636671,86.62425953552813,36.8685069381174,,,,2390780.7648652326,502800.0,,1.2799987792968999,0.6956450601322071,,,0.38426039529406375,,0.14765605139155014
2009-01-16,23.9300003051758,24.0400009155273,24.400201521272066,23.40400009155272,22.407798661833375,,,,,,,,,,,,,,,,,0.18333423402504717,,,,,,0.17000007629390268,,,0.71219132935465,,64.61064464797948,38.38588216520844,97.63319553025455,64.61064464797948,,,,4146827.635384387,2529000.0,,0.6000003814698012,1.1345414091616286,,,0.49810071485967333,,0.24810432214371758
2009-01-20,24.0100002288818,23.4599990844727,24.413164567730245,23.415999984741198,22.41883540175215,,,,,,,,,,,,,,,,,-0.5500011444091015,,,,,,-0.20000076293939983,,,-0.8453117676637478,,78.81751099752148,60.09888752787279,52.195077926781764,78.81751099752148,,,,1755364.4132624953,37900.0,,1.0,1.3424661167951584,,,0.4985822914945228,,0.24858430139192933
2009-01-21,22.7399997711182,23.7399997711182,24.52293274262811,23.511999893188477,22.501067043748844,,,,,,,,,,,,,,,,,0.8064517617598479,,,,,,-0.6100006103515021,,,-2.505135937557157,,71.89397127973864,71.7740423084132,65.85364038217958,71.89397127973864,,,,3072126.3431922095,2186300.0,,1.2399997711181001,1.3217823849383497,,,0.5054664247198175,,0.255496306519035
2009-01-22,23.3099994659424,23.3400001525879,24.15681231437685,23.665999984741216,23.17518765510558,,,,,,23.46000003814695,23.42999935150145,,,,,,,,,,0.04109674941406741,-61.458172825275184,,,,,-0.5699996948241974,,,-2.3839385130146384,,53.48569023304672,68.06572417010229,42.40835239017883,53.48569023304672,,,-54.32688472186042,3101396.8180164685,49600.0,,0.7700004577637003,0.8386202243606744,,23.379714093889525,0.2454061648178176,23.34252724280726,0.06022418573058985
2009-01-23,23.0100002288818,23.1299991607666,24.177283439387644,23.54199981689454,22.906716194401433,,,,,,23.46000003814695,23.42999935150145,,,,,,,,57.142857142857146,14.285714285714286,0.15789328387618692,-101.35563755212473,-12.21123067868176,10.588234481835554,34.18486852706228,20.854680384958204,-0.9100017547606996,16.86123122656797,,-3.785364892282239,43.89438466065912,44.17981116249688,56.519824225094084,24.277440715132244,44.17981116249688,,,-64.42308662205684,3267901.8722377606,-1532200.0,0.8007143565586647,0.7600002288818004,1.149746575846845,,23.288856833321727,0.317641811246553,23.245823828728668,0.1008963202519908
2009-01-26,23.0499992370605,23.3899993896484,23.807049118908214,23.411999511718754,23.016949904529294,,,,,,23.46000003814695,23.42999935150145,,,,,,,,50.0,7.142857142857143,0.6415088907522721,-54.437592042163644,-7.255532506339408,9.987938976448776,34.33721479487086,19.775936864052714,0.07999992370599784,16.184254858945653,,0.3432000237618249,46.3722337468303,35.330712063945406,44.33207115316301,39.30634308652515,35.330712063945406,,,-51.9230751596269,4221849.472399985,-100.0,0.7813776658505817,0.5300006866455007,0.6254769660128304,,23.255999537876672,0.19752480359473065,23.21087860275101,0.03901604803513692
2009-01-27,22.7399997711182,23.5799999237061,23.853727226501128,23.435999679565434,23.01827213262974,,,,,,23.305000305175753,23.414999961853,,,,,,,,42.85714285714286,0.0,0.9032256741348111,-35.849198698637665,-3.652933742760696,15.426176886100103,33.28713433459187,20.1214173703627,0.18000030517580257,14.74314786637394,,0.769232085940974,48.17353312861965,44.02925406635624,41.17992576426618,68.50397839741133,44.02925406635624,,,-41.95122586623462,5171445.934987466,1177400.0,0.7919935686595186,0.9300003051756995,0.6809520853573968,,23.378285326276526,0.20886377346784765,23.36043913285813,0.043624075867228385
2009-01-28,23.8999996185303,24.3199996948242,24.371697349236165,23.55199966430664,22.732301979377112,,,,,,23.4449996948242,23.444999694824197,,,,,,,,35.714285714285715,100.0,0.5915501660200417,173.3744285639345,9.146720748276262,7.323218155369673,38.706712599456885,18.378037212064758,1.0599994659424006,21.28246209805361,,4.557177366774945,54.57336037413813,65.91814788549294,48.426038005264864,89.94412217254234,65.91814788549294,,,-8.530817682834913,5694176.724469612,2237800.0,0.801136890633403,0.9200000762938991,0.9435929364143609,,23.649999564034612,0.40984884246476316,23.669450068211834,0.16797607366970624
2009-01-29,24.3099994659424,23.6700000762939,24.411513698163184,23.61799964904784,22.824485599932494,,,,,,23.4449996948242,23.444999694824197,,,,,,,,28.571428571428573,92.85714285714286,-0.7111092273131842,102.73322280072156,-2.2692789980419326,1.1172209451331616,33.63647870732419,19.071347583676427,1.1000003814696981,19.502300458910153,,4.8737279412633505,48.86536050097903,70.69313782149088,60.213513257780015,53.63131289451893,70.69313782149088,,,-39.336477896458675,4870351.644996856,1114400.0,0.8081986502938027,0.9000015258789986,1.2819782324637676,,23.761428342546733,0.39675702455767276,23.8020876790141,0.15741613653585773
